#_Spa3TableType 20140222
# N=  20001
# dx= 1e-3
# file: ${PHASE_HOME}/share/phase/spa3table.tab
# equidistant table 0...(N-1)*dx
# \int_{-inf}^{inf}cos(x^3)*cos(b*x^2) dx, \int_{-inf}^{inf}cos(x^3)*sin(b*x^2) dx
# (any number of comment lines may follow)
##########################################
0 1.5466858841559796
1.145693440560073e-10	1.5466861447560984
9.165552157371587e-10	1.5466869265564553
3.0933764591140994e-9	1.54668822955705
7.332456551148482e-9	1.546690053757883
1.4321225918138458e-8	1.5466923991589532
2.4747124252164183e-8	1.5466952657602613
3.929760282753334e-8	1.5466986535618075
5.866012681722657e-8	1.5467025625635906
8.352217760934308e-8	1.5467069927656105
1.1457125512354595e-7	1.546711944167867
1.5249488012750777e-7	1.5467174167703595
1.9798059655335606e-7	1.5467234105730858
2.5171597381411887e-7	1.5467299255760463
3.1438860912016945e-7	1.5467369617792375
3.866861297956726e-7	1.546744519182658
4.692961955950298e-7	1.5467525977863055
5.62906501019324e-7	1.5467611975901765
6.682047776327647e-7	1.5467703185942665
7.85878796379134e-7	1.5467799607985704
9.166163698982308e-7	1.5467901242030835
1.0611053548423163e-6	1.5468008088077985
1.2200336541925578e-6	1.5468120146127082
1.3940892195754747e-6	1.5468237416178034
1.5839600535793814e-6	1.5468359898230744
1.790334212070833e-6	1.5468487592285087
2.013899806511067e-6	1.5468620498340941
2.2553450062724484e-6	1.546875861639815
2.5153580409549156e-6	1.5468901946456557
2.7946272027024183e-6	1.5469050488515967
3.0938408485193615e-6	1.5469204242576182
3.413687402587052e-6	1.546936320863697
3.754855358580133e-6	1.5469527386698076
4.118033281983032e-6	1.5469696776759219
4.5039098124063935e-6	1.54698713788201
4.913173665903529e-6	1.5470051192880374
5.346513637286842e-6	1.5470236218939684
5.804618602444282e-6	1.547042645699763
6.288177520655771e-6	1.547062190705377
6.797879436909646e-6	1.5470822569107638
7.334413484219086e-6	1.5471028443158732
7.898468885938551e-6	1.547123952920649
8.490734958080225e-6	1.547145582725033
9.111901111630426e-6	1.5471677337289609
9.762656854866049e-6	1.5471904059323642
0.000010443691795671007	1.5472135993351699
0.000011155695643852632	1.5472373139372986
0.000011899358213458125	1.547261549738667
0.000012675369425090944	1.547286306739185
0.000013484419308227285	1.5473115849387573
0.000014327198003532427	1.547337384337282
0.00001520439576517721	1.5473637049346505
0.000016116702963154425	1.5473905467307487
0.000017064810085595214	1.5474179097254541
0.00001804940774108552	1.5474457939186375
0.00001907118666098244	1.547474199310163
0.000020130837701730664	1.547503125899885
0.000021229051847178866	1.5475325736876524
0.000022366520210896094	1.5475625426733026
0.000023543934038488184	1.5475930328566676
0.000024761984709914102	1.5476240442375675
0.00002602136374180241	1.5476555768158151
0.000027322762789767548	1.5476876305912124
0.00002866687365072631	1.5477202055635517
0.0000300543882652141	1.5477533017326153
0.00003148599871970143	1.5477869190981748
0.00003296239724891018	1.54782105765999
0.00003448427623813	1.5478557174178105
0.00003605232822553466	1.5478908983713744
