#         99          99
 -1.000000      -1.000000     -7.2917676E-13
-0.9795918      -1.000000     -9.6090941E-13
-0.9591838      -1.000000      5.7420076E-12
-0.9387755      -1.000000     -1.0547421E-11
-0.9183674      -1.000000      1.6314939E-12
-0.8979592      -1.000000      3.7430375E-11
-0.8775511      -1.000000     -7.9300636E-11
-0.8571429      -1.000000      3.8774184E-12
-0.8367347      -1.000000      2.7308794E-10
-0.8163266      -1.000000     -3.9327941E-10
-0.7959184      -1.000000     -4.2643916E-10
-0.7755103      -1.000000      1.6960480E-09
-0.7551021      -1.000000     -1.2191044E-10
-0.7346939      -1.000000     -5.0064024E-09
-0.7142858      -1.000000      2.8914238E-09
-0.6938776      -1.000000      1.3111300E-08
-0.6734694      -1.000000     -1.0235044E-08
-0.6530613      -1.000000     -3.4421902E-08
-0.6326531      -1.000000      2.1720295E-08
-0.6122450      -1.000000      9.1393026E-08
-0.5918368      -1.000000     -1.3875751E-08
-0.5714286      -1.000000     -2.2041729E-07
-0.5510204      -1.000000     -1.1997192E-07
-0.5306123      -1.000000      3.8403101E-07
-0.5102041      -1.000000      6.1089321E-07
-0.4897959      -1.000000     -1.4964553E-07
-0.4693878      -1.000000     -1.3837819E-06
-0.4489796      -1.000000     -1.4417629E-06
-0.4285714      -1.000000      6.3617273E-07
-0.4081633      -1.000000      3.5053022E-06
-0.3877551      -1.000000      4.1908829E-06
-0.3673470      -1.000000      7.3898349E-07
-0.3469388      -1.000000     -5.6101808E-06
-0.3265306      -1.000000     -1.0784882E-05
-0.3061225      -1.000000     -1.0531116E-05
-0.2857143      -1.000000     -3.2559140E-06
-0.2653061      -1.000000      8.9203568E-06
-0.2448980      -1.000000      2.1341917E-05
-0.2244898      -1.000000      2.9165645E-05
-0.2040817      -1.000000      2.9399796E-05
-0.1836735      -1.000000      2.1715325E-05
-0.1632653      -1.000000      8.0065083E-06
-0.1428571      -1.000000     -8.7342059E-06
-0.1224490      -1.000000     -2.5565674E-05
-0.1020408      -1.000000     -4.0345541E-05
-8.1632636E-02  -1.000000     -5.1976294E-05
-6.1224505E-02  -1.000000     -6.0259634E-05
-4.0816318E-02  -1.000000     -6.5558990E-05
-2.0408189E-02  -1.000000     -6.8430796E-05
 0.0000000E+00  -1.000000     -6.9330767E-05
 2.0408189E-02  -1.000000     -6.8430796E-05
 4.0816378E-02  -1.000000     -6.5558990E-05
 6.1224449E-02  -1.000000     -6.0259634E-05
 8.1632636E-02  -1.000000     -5.1976294E-05
 0.1020408      -1.000000     -4.0345541E-05
 0.1224490      -1.000000     -2.5565259E-05
 0.1428572      -1.000000     -8.7342059E-06
 0.1632653      -1.000000      8.0065083E-06
 0.1836735      -1.000000      2.1715325E-05
 0.2040817      -1.000000      2.9399796E-05
 0.2244898      -1.000000      2.9165645E-05
 0.2448980      -1.000000      2.1341917E-05
 0.2653061      -1.000000      8.9205141E-06
 0.2857143      -1.000000     -3.2559140E-06
 0.3061225      -1.000000     -1.0531116E-05
 0.3265307      -1.000000     -1.0784882E-05
 0.3469388      -1.000000     -5.6101217E-06
 0.3673469      -1.000000      7.3898349E-07
 0.3877551      -1.000000      4.1908829E-06
 0.4081633      -1.000000      3.5053022E-06
 0.4285715      -1.000000      6.3617273E-07
 0.4489797      -1.000000     -1.4417602E-06
 0.4693877      -1.000000     -1.3837819E-06
 0.4897959      -1.000000     -1.4964553E-07
 0.5102041      -1.000000      6.1089321E-07
 0.5306123      -1.000000      3.8403101E-07
 0.5510205      -1.000000     -1.1997192E-07
 0.5714285      -1.000000     -2.2041729E-07
 0.5918368      -1.000000     -1.3875751E-08
 0.6122450      -1.000000      9.1393026E-08
 0.6326531      -1.000000      2.1720295E-08
 0.6530613      -1.000000     -3.4421955E-08
 0.6734694      -1.000000     -1.0235224E-08
 0.6938776      -1.000000      1.3111300E-08
 0.7142858      -1.000000      2.8914238E-09
 0.7346939      -1.000000     -5.0064024E-09
 0.7551022      -1.000000     -1.2188744E-10
 0.7755102      -1.000000      1.6960534E-09
 0.7959184      -1.000000     -4.2643916E-10
 0.8163266      -1.000000     -3.9327941E-10
 0.8367348      -1.000000      2.7308839E-10
 0.8571430      -1.000000      3.8761628E-12
 0.8775510      -1.000000     -7.9301066E-11
 0.8979592      -1.000000      3.7430375E-11
 0.9183674      -1.000000      1.6314939E-12
 0.9387756      -1.000000     -1.0547326E-11
 0.9591837      -1.000000      5.7420110E-12
 0.9795920      -1.000000     -9.6095039E-13
  1.000000      -1.000000     -7.2917676E-13
 -1.000000     -0.9795918     -9.6090941E-13
-0.9795918     -0.9795918      5.7085153E-12
-0.9591838     -0.9795918     -1.1429292E-11
-0.9387755     -0.9795918      5.2602744E-12
-0.9183674     -0.9795918      3.3535879E-11
-0.8979592     -0.9795918     -9.2377210E-11
-0.8775511     -0.9795918      5.4617415E-11
-0.8571429     -0.9795918      2.3950350E-10
-0.8367347     -0.9795918     -5.7009963E-10
-0.8163266     -0.9795918     -2.3147350E-11
-0.7959184     -0.9795918      1.9103386E-09
-0.7755103     -0.9795918     -1.8897810E-09
-0.7551021     -0.9795918     -4.3096948E-09
-0.7346939     -0.9795918      8.5872047E-09
-0.7142858     -0.9795918      8.1746601E-09
-0.6938776     -0.9795918     -2.6964592E-08
-0.6734694     -0.9795918     -1.7469789E-08
-0.6530613     -0.9795918      7.1640407E-08
-0.6326531     -0.9795918      5.4050261E-08
-0.6122450     -0.9795918     -1.6268361E-07
-0.5918368     -0.9795918     -1.9805108E-07
-0.5714286     -0.9795918      2.6860945E-07
-0.5510204     -0.9795918      6.3083161E-07
-0.5306123     -0.9795918     -7.4914482E-08
-0.5102041     -0.9795918     -1.4039413E-06
-0.4897959     -0.9795918     -1.3105198E-06
-0.4693878     -0.9795918      1.2786894E-06
-0.4489796     -0.9795918      4.1149688E-06
-0.4285714     -0.9795918      3.1505974E-06
-0.4081633     -0.9795918     -2.8985303E-06
-0.3877551     -0.9795918     -9.8698492E-06
-0.3673470     -0.9795918     -1.0768513E-05
-0.3469388     -0.9795918     -1.7173875E-06
-0.3265306     -0.9795918      1.4030730E-05
-0.3061225     -0.9795918      2.7438580E-05
-0.2857143     -0.9795918      2.9194773E-05
-0.2653061     -0.9795918      1.5233892E-05
-0.2448980     -0.9795918     -1.1219509E-05
-0.2244898     -0.9795918     -4.1673145E-05
-0.2040817     -0.9795918     -6.6544111E-05
-0.1836735     -0.9795918     -7.8941295E-05
-0.1632653     -0.9795918     -7.6467535E-05
-0.1428571     -0.9795918     -6.0905462E-05
-0.1224490     -0.9795918     -3.6617766E-05
-0.1020408     -0.9795918     -8.7025228E-06
-8.1632636E-02 -0.9795918      1.8385521E-05
-6.1224505E-02 -0.9795918      4.1477699E-05
-4.0816318E-02 -0.9795918      5.8725996E-05
-2.0408189E-02 -0.9795918      6.9266040E-05
 0.0000000E+00 -0.9795918      7.2799943E-05
 2.0408189E-02 -0.9795918      6.9266040E-05
 4.0816378E-02 -0.9795918      5.8725996E-05
 6.1224449E-02 -0.9795918      4.1477699E-05
